id,x1,x2
5,-1.978,0.027
5,-0.385,2.912
5,-1.611,-0.118
5,-1.424,0.893
6,-0.560,0.047
6,-1.653,0.571
6,-0.579,1.518
6,0.408,0.660
6,-0.644,-0.088
6,-1.026,0.962
6,0.122,-1.044
6,-0.660,0.553
6,-0.856,2.359
6,-0.999,1.017
6,0.963,1.033
6,-0.065,-0.138
6,-0.348,0.239
6,-0.182,1.641
6,-2.594,1.426
6,0.963,-0.048
6,-0.331,0.663
6,-0.247,2.265
6,-1.877,2.440
6,0.386,1.328
6,0.312,1.397
6,0.868,0.974
6,-0.520,0.721
6,-1.313,0.877
6,-0.601,0.537
6,-3.161,2.362
6,-2.027,-0.999
6,0.293,1.742
6,0.357,0.592
6,-0.299,0.704
6,0.453,0.637
6,-2.014,-0.628
6,0.391,-0.333
6,-0.588,1.376
6,-0.114,1.281
6,-0.493,1.747
6,0.204,0.367
6,0.002,0.703
6,-1.430,-1.323
6,-1.103,-0.561
6,-0.758,-0.859
6,-0.497,0.995
6,-1.153,1.918
6,-0.599,0.520
6,0.638,1.879
6,0.755,-1.311
6,-1.294,-0.699
6,-0.142,1.207
6,-0.381,0.490
6,1.856,0.102
7,-0.522,-2.188
7,-1.888,-2.196
7,-2.729,-2.523
7,-0.132,-2.567
7,-0.522,-0.990
7,-1.115,-1.248
7,0.435,-0.852
7,-0.084,-1.255
7,-0.445,-3.032
7,-0.272,-1.753
7,0.239,-3.218
7,-0.888,-2.086
7,-1.210,-2.680
7,0.100,-3.493
7,-1.045,-2.456
7,-1.064,-1.883
7,-2.662,-0.819
7,-2.023,-2.211
7,-1.784,-2.233
7,-0.308,-2.100
7,-0.620,-2.094
7,-0.659,-2.496
7,-1.599,-2.037
7,-1.105,-3.260
7,-0.871,-0.898
7,0.558,-2.061
7,-1.797,-2.218
7,-2.731,-3.986
7,-2.596,-1.683
7,-0.347,-3.122
7,-1.392,-3.124
7,-0.646,-2.636
7,-1.768,-0.887
7,-1.220,-2.775
7,-1.726,-3.045
7,-0.320,-3.273
7,-1.065,-3.330
7,0.017,-2.251
7,-0.353,-2.596
7,-1.623,-2.491
7,-0.928,-3.380
7,-0.644,-1.450
7,0.311,-3.402
7,-1.546,-1.244
7,-2.032,-3.059
7,-0.081,-0.970
7,-0.910,-0.803
7,-2.202,-2.754
7,-0.105,-0.283
7,-0.709,-0.880
8,-0.100,0.310
8,-0.260,-1.468
8,0.803,0.555
8,-0.189,-0.807
8,0.645,-0.836
8,-0.123,-1.051
8,-1.129,-0.107
8,0.524,-0.589
8,0.398,1.933
8,-0.393,1.225
8,0.578,1.319
8,-1.700,-1.135
8,-1.073,-0.910
8,-0.527,1.346
8,-1.729,0.189
8,0.082,-0.137
8,1.313,-0.303
8,1.482,-1.023
8,1.389,-0.388
8,0.324,-1.848
8,0.646,-0.915
8,-0.358,-2.351
8,2.790,-1.563
8,0.522,0.518
8,0.024,-1.543
8,-0.808,-0.117
8,0.105,0.772
8,1.131,1.289
8,0.180,1.424
8,-1.837,-0.393
8,1.164,-0.471
8,-0.586,-2.611
8,-1.589,-0.782
8,0.645,-0.539
8,1.060,1.718
8,0.895,-0.606
8,0.219,-0.578
8,0.878,-1.139
8,-1.205,-0.773
8,1.093,0.789
8,0.610,-0.409
8,-0.083,-0.154
8,0.133,-0.773
8,0.907,0.108
8,0.141,-1.402
8,-0.131,0.509
8,1.400,0.443
8,1.945,-0.122
8,-0.417,-1.473
8,-0.095,-1.262
9,-1.113,-0.716
9,-1.614,1.011
9,-1.619,-1.811
9,-0.773,-0.261
9,-1.484,-2.202
9,-0.866,-2.228
9,-0.773,1.167
9,-0.205,-0.142
9,-1.931,-0.352
9,-0.284,-0.451
9,-2.123,-3.201
9,-2.483,-0.216
9,-1.572,-1.533
9,-0.186,1.712
9,-1.170,-1.193
9,-1.166,1.750
9,-1.344,-0.896
9,1.223,0.148
9,-1.735,-1.153
9,-1.153,-0.810
9,-0.947,0.463
9,-0.270,-0.418
9,-1.354,0.647
9,-0.599,-2.425
9,0.834,0.273
9,1.168,-0.767
9,-1.651,-0.589
9,0.772,-0.533
9,-0.346,-0.745
9,-0.553,-2.439
9,-0.170,-0.428
9,-1.180,0.006
9,-1.895,-0.295
9,-1.944,1.031
9,-0.331,0.161
9,-0.494,-1.691
9,-0.268,-0.865
9,-1.027,-0.100
9,-1.093,-0.873
9,0.503,-1.780
9,-2.886,0.243
9,-2.280,0.079
9,-1.203,-2.140
9,-0.967,-1.094
9,-0.879,-0.108
9,-0.974,-0.967
9,-2.124,0.068
9,-0.722,-1.895
9,-1.621,0.540
9,-1.751,-0.389
10,-0.938,-3.710
10,-0.035,-4.434
10,0.535,-2.085
10,1.398,-3.206
10,-0.501,-3.648
10,-1.922,-3.624
10,0.571,-3.468
10,-0.110,-3.244
10,-1.070,-0.889
10,0.832,-0.779
10,0.724,-0.822
10,-0.797,-1.466
10,-0.962,-1.729
10,-1.085,-3.264
10,0.035,-3.425
10,-1.380,-2.649
10,-0.647,-3.378
10,-0.517,-0.001
10,-0.166,-4.085
10,-0.144,-3.522
10,-0.698,-3.001
10,1.799,-2.927
10,-0.285,-2.592
10,-1.190,-2.431
10,-0.357,-3.514
10,0.052,-2.500
10,-0.050,-2.299
10,0.131,-0.823
10,-1.261,-3.695
10,-0.106,-1.185
10,0.633,-3.112
10,0.872,-2.419
10,1.228,-1.208
10,-0.397,-2.366
10,-0.354,-3.644
10,-0.500,-3.200
10,-0.260,-3.243
10,-0.732,-1.919
10,0.265,-3.518
10,-0.777,-3.352
10,-0.085,-1.708
10,-1.984,-3.062
10,-0.128,-0.861
10,-0.246,-3.006
10,1.169,-3.401
10,-2.298,-2.356
10,-0.392,-1.086
10,0.153,-2.575
10,0.777,-1.818
10,0.606,-2.277
11,-0.976,-0.502
11,0.415,-1.564
11,0.838,-0.147
11,-0.179,0.230
11,-0.536,-3.963
11,-1.111,-0.092
11,-1.182,-2.487
11,0.419,-1.647
11,1.188,-0.572
11,-2.812,0.027
11,-0.630,-0.292
11,-0.459,-0.691
11,0.186,-1.542
11,-0.072,-0.348
11,-0.011,-2.221
11,0.117,-1.985
11,0.885,-0.186
11,-0.622,-0.734
11,-0.472,-2.576
11,-1.311,-3.050
11,-0.258,-1.412
11,-0.578,-0.632
11,0.946,-2.843
11,-0.515,-1.855
11,-0.193,-3.291
11,-0.836,-1.345
11,0.849,-1.209
11,-1.727,-1.805
11,-0.363,-0.294
11,-1.933,-0.069
11,-1.740,-1.868
11,-1.333,0.557
11,-0.979,-0.047
11,-0.765,-1.133
11,-1.553,-1.977
11,-1.182,-1.127
11,-2.379,-0.721
11,-0.767,0.879
11,0.409,-1.709
11,-0.252,-1.789
11,0.662,-0.589
11,0.962,-1.552
11,1.508,-0.552
11,-0.398,-0.680
11,0.033,-1.084
11,1.188,-0.838
11,-2.200,-1.084
11,0.188,-0.753
11,-0.171,-0.095
11,-0.473,-1.699
12,-5.373,2.821
12,-6.060,4.272
12,-4.359,1.465
12,-5.504,2.424
12,-7.294,1.539
12,-4.717,2.779
12,-7.011,1.692
12,-5.208,1.140
12,-4.887,-0.974
12,-6.406,4.304
12,-4.337,0.899
12,-5.174,1.955
12,-4.955,1.896
12,-4.777,2.781
12,-4.100,3.343
12,-4.527,2.921
12,-6.094,4.273
12,-4.191,3.012
12,-5.586,3.212
12,-6.349,3.102
12,-4.777,1.172
12,-5.705,3.054
12,-6.518,0.737
12,-5.358,0.268
12,-5.854,1.814
12,-4.485,1.477
12,-5.609,0.960
12,-6.787,2.017
12,-6.645,3.761
12,-3.436,0.762
12,-7.555,1.714
12,-4.742,0.743
12,-5.570,2.062
12,-5.757,2.384
12,-5.557,1.740
12,-4.383,2.097
12,-6.459,3.339
12,-6.355,2.225
12,-5.820,1.174
12,-3.733,2.333
12,-3.309,3.012
12,-6.469,0.994
12,-6.502,1.497
12,-4.743,2.245
12,-4.649,2.073
12,-5.721,1.504
12,-5.766,2.625
12,-4.173,2.698
12,-4.596,3.463
12,-6.139,4.587
13,0.138,1.986
13,0.823,3.685
13,-1.888,1.861
13,-0.938,1.872
13,-1.410,4.294
13,-0.670,3.134
13,-1.413,1.829
13,-1.876,4.186
13,-1.647,3.307
13,-0.683,1.458
13,-1.417,4.937
13,-1.255,3.941
13,-2.619,1.777
13,-1.051,3.217
13,-1.300,3.874
13,-1.454,2.404
13,-1.478,2.063
13,0.431,3.819
13,0.002,2.280
13,-2.245,2.473
13,-2.041,2.012
13,-2.051,3.111
13,-1.352,5.438
13,-2.097,4.366
13,-2.340,3.344
13,-3.115,3.918
13,-0.274,2.694
13,-1.908,2.860
13,-2.692,3.650
13,-0.824,2.345
13,-1.764,3.800
13,-2.675,2.840
13,-1.608,1.444
13,-0.113,2.450
13,-1.485,2.327
13,-1.906,4.105
13,-0.506,3.573
13,-2.195,2.792
13,-1.335,1.437
13,-1.784,4.052
13,-2.946,1.781
13,-0.404,2.341
13,-0.712,2.821
13,-0.208,2.523
13,-2.902,4.268
13,-1.003,0.980
13,-1.614,2.564
13,-1.378,2.791
13,-1.555,2.798
13,-1.451,0.617
14,-2.071,-2.093
14,-1.359,-2.600
14,-2.551,-2.598
14,-1.214,-1.802
14,-2.574,-4.461
14,-1.271,-2.819
14,-0.663,-2.244
14,-0.818,-2.637
14,-0.750,-4.365
14,-1.805,-3.044
14,-4.082,-4.842
14,-0.496,-2.829
14,-2.182,-4.906
14,0.682,-2.880
14,-1.130,-3.114
14,-1.962,-2.322
14,-1.025,-3.762
14,-0.345,-3.164
14,-1.660,-3.716
14,-2.362,-2.888
14,-0.236,-2.246
14,-0.887,-4.416
14,-2.281,-3.717
14,-2.212,-4.050
14,-0.534,-3.736
14,-0.106,-3.316
14,-0.447,-3.344
14,-0.437,-5.168
14,-0.461,-4.108
14,-1.250,-5.369
14,-0.008,-3.447
14,-1.749,-3.700
14,-3.219,-2.750
14,-2.044,-5.245
14,-1.955,-4.045
14,-2.802,-2.020
14,-0.516,-4.048
14,-0.582,-4.493
14,-1.770,-1.590
14,-2.439,-2.244
14,-2.630,-3.905
14,-1.376,-4.512
14,-1.949,-2.206
14,-1.697,-2.176
14,-0.674,-2.199
14,0.046,-3.280
14,-0.359,-3.887
14,-1.518,-3.466
14,-1.224,-1.655
14,-2.900,-1.432
15,0.903,0.084
15,1.553,2.540
15,2.025,3.266
15,2.216,0.660
15,-0.161,1.478
15,1.636,1.596
15,-0.109,2.447
15,1.462,2.200
15,0.848,2.880
15,2.663,1.131
15,2.218,1.888
15,1.497,2.807
15,2.213,1.710
15,2.286,3.544
15,2.138,0.982
15,1.305,0.607
15,1.199,1.102
15,0.442,1.841
15,1.324,1.923
15,0.608,0.634
15,2.614,1.755
15,1.949,2.324
15,2.241,1.200
15,1.945,1.883
15,2.610,2.944
15,2.118,2.424
15,-0.133,0.736
15,1.606,1.556
15,2.169,2.944
15,2.580,-0.397
15,2.147,2.658
15,0.548,2.875
15,3.289,0.008
15,1.419,0.406
15,1.182,1.736
15,2.726,3.187
15,1.532,3.022
15,-0.570,1.703
15,2.266,0.057
15,2.226,0.531
15,1.133,2.482
15,0.002,1.598
15,1.701,2.289
15,2.284,1.314
15,1.580,3.598
15,3.136,2.522
15,1.500,4.559
15,0.930,3.497
15,0.460,3.101
15,1.940,2.657
