id,x1,x2
5,-0.355,3.057
5,0.702,3.122
5,-1.187,3.756
5,0.685,4.934
5,-0.272,5.885
5,-1.023,2.688
5,1.409,4.743
5,-0.746,2.923
5,-0.518,3.627
5,1.721,2.944
5,-0.680,3.568
5,-0.173,2.066
5,0.086,3.995
5,1.074,2.616
5,-0.009,2.116
5,1.237,3.139
5,0.748,4.049
5,0.708,3.243
5,2.013,4.718
5,0.298,3.663
5,-0.241,3.867
5,0.524,3.476
5,-0.508,2.483
5,-1.398,3.495
5,0.991,3.482
5,0.329,1.953
5,-0.535,1.836
5,0.473,4.557
5,0.749,1.226
5,-0.827,1.124
5,-1.373,3.114
5,2.657,3.761
5,-1.062,1.757
6,-1.122,1.369
6,-0.264,-0.563
6,1.558,-0.289
6,1.386,0.926
6,-1.480,-1.777
6,0.783,-0.588
6,0.438,0.539
6,-0.920,0.799
6,0.351,0.488
6,0.286,-0.189
6,-0.350,-1.127
6,-0.693,-0.229
6,-0.837,-1.237
6,1.352,0.299
6,1.675,-0.179
6,0.770,-0.842
6,-0.713,-2.097
6,-0.034,-0.108
6,0.140,-0.457
6,-1.368,0.157
6,-0.528,-0.966
6,0.870,0.053
6,1.318,-0.197
6,0.939,0.312
6,-0.190,-1.922
6,-1.256,-1.072
6,-1.138,-0.660
6,-1.758,-2.267
6,-1.851,-0.902
6,0.793,-0.804
6,1.399,-0.162
6,0.921,-1.271
6,-0.566,-1.559
6,-0.723,-1.046
6,-0.718,0.401
6,-0.992,-0.617
6,-0.485,-1.492
6,-0.333,-1.003
6,-1.378,-0.497
6,-2.584,-2.814
6,0.395,0.852
6,0.685,-1.915
6,0.800,1.246
6,0.072,-0.665
6,0.294,-1.133
6,0.257,-0.405
6,-0.442,-0.934
6,-0.773,0.126
6,1.273,0.395
6,-0.758,1.017
7,4.552,3.130
7,3.190,1.649
7,0.945,-0.863
7,3.891,0.324
7,2.847,2.404
7,2.581,2.222
7,1.792,0.079
7,3.734,1.223
7,3.772,2.646
7,1.656,0.882
7,2.678,2.213
7,2.955,0.767
7,1.602,0.892
7,3.688,2.132
7,2.483,1.040
7,2.626,0.957
7,2.815,0.958
7,4.418,2.156
7,3.361,1.087
7,2.476,1.540
7,3.475,2.929
7,3.518,1.406
7,1.980,0.763
7,3.605,1.068
7,2.784,2.240
7,3.156,-0.431
7,2.903,1.302
7,2.323,2.126
7,3.306,0.565
7,4.930,0.981
7,4.560,2.513
7,2.449,3.524
7,2.095,1.094
7,2.839,0.383
7,4.194,1.077
7,4.596,1.943
7,1.316,1.645
7,-0.460,-2.158
7,1.231,0.952
7,2.646,1.356
7,2.184,1.201
7,2.957,1.269
7,2.103,1.713
7,3.001,2.148
7,2.787,0.800
7,2.084,2.073
7,2.779,1.298
7,4.141,3.371
7,2.537,1.385
7,3.713,1.362
8,-0.341,1.753
8,-0.344,1.313
8,-1.107,0.728
8,0.863,-0.192
8,0.953,2.086
8,-0.547,-0.167
8,-1.348,0.701
8,2.129,3.422
8,-2.134,-0.654
8,0.798,3.190
8,0.830,2.761
8,0.416,1.323
8,-1.679,0.810
8,-1.309,2.250
8,-0.133,2.162
8,0.628,1.584
8,-0.620,1.043
8,1.319,3.259
8,-0.904,-0.324
8,0.370,0.039
8,1.172,2.839
8,-1.080,2.342
8,0.310,1.542
8,-0.491,1.226
8,-1.157,0.735
8,-0.487,0.358
8,-1.124,0.683
8,0.853,3.113
8,-1.002,2.629
8,-0.099,1.663
8,-0.133,2.305
8,-0.371,1.164
8,0.158,1.631
8,-1.803,1.583
8,-0.194,1.369
8,0.354,2.043
8,1.144,3.192
8,-0.300,0.845
8,1.440,2.121
8,0.050,2.024
8,-0.296,2.238
8,-1.047,1.289
8,0.461,2.763
8,-0.324,1.859
8,-0.053,2.135
8,0.426,2.186
8,-0.561,0.846
8,-2.343,0.796
8,-1.266,0.930
8,0.526,1.528
9,-1.731,3.351
9,-4.261,0.058
9,-1.737,1.818
9,-3.093,2.707
9,-2.780,0.957
9,-2.132,1.152
9,-2.732,1.300
9,-2.645,1.617
9,-4.473,1.410
9,-3.420,0.750
9,-3.417,0.557
9,-4.629,0.380
9,-2.675,1.280
9,-2.042,0.663
9,-2.490,1.193
9,-2.683,0.818
9,-1.153,2.939
9,-2.570,3.532
9,-4.607,0.460
9,-3.092,0.478
9,-1.492,1.728
9,-4.024,-1.242
9,-2.561,2.569
9,-2.714,0.648
9,-0.788,1.146
9,-3.665,0.446
9,-1.089,4.726
9,-2.945,2.353
9,-3.907,1.214
9,-3.427,0.351
9,-3.646,1.095
9,-3.847,-0.046
9,-3.414,0.088
9,-2.119,1.906
9,-1.757,3.910
9,-2.010,1.607
9,-4.330,1.444
9,-3.667,0.043
9,-2.212,1.720
9,-1.769,2.063
9,-2.794,-0.145
9,-3.278,0.231
9,-4.528,0.359
9,-3.932,0.330
9,-1.393,4.010
9,-4.221,0.098
9,-0.931,-0.389
9,-2.245,0.236
9,-4.901,0.344
9,-3.313,0.892
10,1.305,-0.071
10,1.908,2.566
10,1.050,0.250
10,0.297,-0.455
10,1.113,1.428
10,3.460,2.895
10,0.099,-0.294
10,-0.179,-0.212
10,-0.031,0.393
10,2.904,0.511
10,1.757,-0.253
10,0.559,2.246
10,-0.695,-1.060
10,3.612,2.517
10,1.394,2.304
10,1.981,1.310
10,1.845,0.601
10,0.280,-1.340
10,2.647,3.046
10,-0.006,0.862
10,0.582,0.127
10,1.117,1.920
10,2.409,-0.012
10,1.729,2.064
10,2.305,0.643
10,2.120,1.677
10,2.493,0.336
10,1.675,-0.330
10,1.253,0.037
10,1.298,1.899
10,-0.124,-2.087
10,0.574,1.535
10,-0.272,-0.673
10,2.539,2.699
10,2.487,-0.141
10,1.257,0.164
10,1.219,0.581
10,1.113,1.344
10,2.132,1.540
10,0.752,0.107
10,2.698,0.400
10,2.084,1.386
10,2.004,0.334
10,1.085,2.676
10,3.121,-0.247
10,1.295,0.255
10,0.253,0.199
10,0.923,1.473
10,1.843,1.987
10,1.871,2.071
11,-0.299,-0.483
11,-1.736,-3.030
11,-1.321,-2.886
11,-0.009,-1.355
11,-2.525,-1.808
11,-1.882,-2.557
11,-1.283,-2.217
11,1.219,0.218
11,-1.568,-1.452
11,-0.831,-2.109
11,-1.237,-1.643
11,0.778,-2.027
11,-3.240,-1.372
11,-0.482,-2.121
11,-1.967,-3.636
11,-3.676,-2.463
11,-0.387,-0.224
11,-1.795,-2.015
11,-0.407,-0.553
11,-1.742,-0.605
11,-0.761,-1.709
11,-1.114,-0.704
11,-0.114,-0.071
11,-1.829,-2.549
11,-0.469,-1.500
11,-0.649,-1.324
11,-2.394,-2.479
11,-1.980,-2.929
11,0.518,-0.817
11,-1.100,-4.235
11,0.379,-1.203
11,-0.450,-0.407
11,-2.434,-3.006
11,-1.404,-1.462
11,-0.494,-1.517
11,-1.432,-1.982
11,-0.867,-0.910
11,-1.541,-3.340
11,0.113,-1.183
11,0.976,0.854
11,-2.878,-2.690
11,-1.515,-3.175
11,-1.600,-2.008
11,-0.895,-1.103
11,0.465,-1.459
11,-0.614,-1.113
11,-0.207,-2.016
11,-0.121,-1.396
11,-0.287,-2.767
11,-0.353,-2.525
12,-0.651,0.926
12,-3.193,-1.898
12,-3.165,-0.618
12,-1.225,-0.275
12,-2.651,-0.405
12,-2.922,-0.123
12,-2.537,0.173
12,-1.834,-0.015
12,-3.196,-0.622
12,-3.424,-1.485
12,-2.895,0.232
12,-2.769,-0.752
12,-4.022,-2.348
12,-3.181,-2.916
12,-3.110,-1.887
12,-3.349,0.198
12,-4.062,-1.791
12,-1.138,1.007
12,-1.211,0.177
12,-1.015,0.715
12,-3.253,-1.862
12,-1.855,-0.508
12,-1.487,0.431
12,-2.871,-2.665
12,-2.832,0.400
12,-4.082,-1.066
12,-0.039,0.885
12,-3.085,-1.067
12,-3.092,-1.701
12,-1.772,-1.462
12,-2.223,-1.278
12,-2.917,-1.244
12,-2.408,0.525
12,-2.042,-1.166
12,-2.055,-1.810
12,-3.954,-0.066
12,-3.732,-1.016
12,-2.166,-0.300
12,-1.087,0.691
12,-3.132,-0.630
12,-1.559,-0.662
12,-2.772,-0.300
12,-2.108,1.665
12,-2.783,0.380
12,-2.890,-0.291
12,-2.524,-1.592
12,-3.912,-0.480
12,-1.659,-1.040
12,-1.774,-0.093
12,-0.604,-0.952
13,1.055,-3.251
13,-0.705,-3.750
13,1.192,-0.677
13,1.136,-0.301
13,2.156,-0.025
13,-0.310,-1.979
13,0.957,-1.348
13,2.751,0.207
13,-0.099,-1.736
13,0.553,-2.087
13,0.302,-1.478
13,-0.417,-0.685
13,0.915,-0.668
13,1.501,0.645
13,0.816,-1.008
13,0.092,-0.858
13,1.248,-2.098
13,2.203,-2.363
13,-0.692,-1.681
13,1.040,-3.443
13,1.823,-1.240
13,0.725,-2.439
13,1.910,-0.205
13,-0.878,-2.682
13,2.737,-0.546
13,0.146,-1.504
13,1.730,-0.877
13,1.458,-0.751
13,1.170,-2.173
13,1.685,-0.079
13,0.806,-1.448
13,0.929,-1.900
13,1.241,-3.095
13,-0.805,-2.360
13,-0.105,-0.407
13,0.295,-2.811
13,1.568,-1.402
13,-1.176,-2.152
13,1.838,-0.895
13,2.488,0.736
13,1.157,-0.826
13,0.299,-2.243
13,1.281,-2.073
13,-0.716,-2.008
13,0.583,-0.969
13,-1.166,-1.099
13,1.539,0.252
13,1.180,-0.143
13,0.661,-2.166
13,0.851,-1.657
14,3.020,0.661
14,0.948,-1.343
14,1.561,-1.068
14,1.427,0.108
14,2.141,-0.487
14,0.923,-0.710
14,0.981,-2.041
14,0.438,-2.918
14,2.243,0.687
14,2.661,-1.779
14,2.685,0.213
14,1.444,-1.776
14,3.148,-0.199
14,1.145,-1.192
14,1.699,0.706
14,-0.424,-1.775
14,1.341,-0.336
14,3.315,-0.100
14,1.154,-1.536
14,2.892,0.002
14,0.384,-4.524
14,3.553,0.175
14,3.310,-1.551
14,0.637,-1.397
14,2.193,-1.621
14,2.959,0.001
14,1.232,-0.061
14,2.836,-0.063
14,2.080,-0.405
14,1.518,-1.854
14,2.234,-1.298
14,2.098,0.076
14,2.245,-1.770
14,1.183,0.132
14,2.870,0.772
14,2.247,-0.167
14,1.695,-1.304
14,2.828,-1.324
14,3.370,0.877
14,2.125,-1.644
14,0.750,-0.594
14,1.387,-0.208
14,1.862,0.048
14,0.561,-1.731
14,0.603,-1.143
14,1.469,-1.705
14,3.613,-0.066
14,0.963,-2.311
14,1.821,0.064
14,4.329,1.171
15,0.738,-2.799
15,0.261,-2.948
15,-0.032,-2.201
15,0.280,-3.242
15,-0.464,-4.235
15,-0.235,-2.167
15,-0.414,-2.343
15,-0.144,-3.449
15,0.954,-1.698
15,-0.489,-3.480
15,-2.131,-4.443
15,2.252,-3.474
15,-2.328,-4.697
15,1.310,-2.717
15,-0.424,-4.035
15,-1.574,-3.991
15,-0.260,-3.626
15,3.021,-2.746
15,-1.068,-1.769
15,2.341,-2.403
15,-0.570,-4.186
15,0.205,-4.113
15,0.056,-2.936
15,-0.980,-3.114
15,-2.263,-5.636
15,-0.975,-4.817
15,0.384,-3.113
15,-1.089,-4.589
15,0.925,-2.698
15,-2.137,-4.083
15,-0.408,-3.271
15,-0.658,-4.451
15,0.982,-3.172
15,1.338,-2.524
15,-0.765,-3.394
15,0.515,-4.729
15,0.255,-1.674
15,0.298,-3.875
15,-0.277,-4.716
15,0.409,-3.324
15,-0.468,-2.137
15,1.655,-1.967
15,0.095,-3.422
15,-1.824,-4.727
15,0.059,-2.247
15,-1.098,-5.182
15,0.705,-2.898
15,-0.747,-3.835
15,0.569,-3.306
15,-0.533,-2.864
